File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Type/CHW CHILLER 1,Reference Capacity/CHW CHILLER 1,Reference Efficiency/CHW CHILLER 1,Rated Capacity/CHW CHILLER 1,Rated Efficiency/CHW CHILLER 1,IPLV in SI Units/CHW CHILLER 1,Chiller Cooling Capacity,Occupied unmet heating hour,Occupied unmet cooling hour	,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHF 2567kW_11.77COP_VSD/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHF 2567kW_11.77COP_VSD,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHF 2567kW_11.77COP_VSD,Chiller:Electric:ReformulatedEIR,2567100.0,11.77,2911705.52,6.43,9.81,4860646.77,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:49",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,43.5,51.46,0.0,416.69,23792.96,0.0,29466.65,0.0,7853.93,20640.49,11507.93,0.0,0.0,0.0,0.0,0.0,42771.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,180135007.9191753
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHF 2317kW_6.33COP_VSD/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHF 2317kW_6.33COP_VSD,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHF 2317kW_6.33COP_VSD,Chiller:Electric:ReformulatedEIR,2317400.0,6.33,2367205.16,6.49,9.79,4097155.01,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:47",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,34.78,51.46,0.0,461.24,23792.96,0.0,29466.65,0.0,7853.93,15350.87,8650.58,0.0,0.0,0.0,0.0,0.0,42771.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,143589690.7392317
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHF 2799kW_6.40COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHF 2799kW_6.40COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHF 2799kW_6.40COP_Vanes,Chiller:Electric:ReformulatedEIR,2799200.0,6.4,2596789.01,6.1,7.0,4734556.48,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:50",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,40.71,51.46,0.0,871.2,23792.96,0.0,29466.65,0.0,7853.93,18628.47,10475.32,0.0,0.0,0.0,0.0,0.0,42771.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,171820002.05056626
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHF 1758kW_6.87COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHF 1758kW_6.87COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHF 1758kW_6.87COP_Vanes,Chiller:Electric:ReformulatedEIR,1758300.0,6.87,1901723.96,6.95,7.56,2720864.1,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:39",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,23.67,51.46,0.0,671.75,23792.96,0.0,29466.65,0.0,7853.93,8615.47,4852.15,0.0,0.0,0.0,0.0,0.0,42771.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,95229884.64058712
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHF 4610kW_6.34COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHF 4610kW_6.34COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHF 4610kW_6.34COP_Vanes,Chiller:Electric:ReformulatedEIR,4610300.0,6.34,4586735.71,5.8,7.11,8923478.1,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:52",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,65.25,51.46,0.0,616.25,23792.96,0.0,29466.65,0.0,7853.92,33420.0,18742.42,0.0,0.0,0.0,0.0,0.0,42771.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,274243735.47143364
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHF 2300kW_8.10COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHF 2300kW_8.10COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHF 2300kW_8.10COP_Vanes,Chiller:Electric:ReformulatedEIR,2299900.0,8.1,1499002.64,6.32,6.83,4811538.67,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:46",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,29.78,51.46,0.0,438.98,23792.96,0.0,29466.65,0.0,7853.93,12430.82,6944.6,0.0,0.0,0.0,0.0,0.0,42771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,120918864.45401174
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHB 531kW_4.83COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHB 531kW_4.83COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHB 531kW_4.83COP_Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHB 538kW_5.12COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHB 538kW_5.12COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHB 538kW_5.12COP_Valve,Chiller:Electric:ReformulatedEIR,538000.0,5.12,553396.94,5.13,6.53,623509.95,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:54",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,13.78,51.46,0.0,650.06,23792.96,0.0,29466.65,0.0,7853.92,2753.11,1548.71,0.0,0.0,0.0,0.0,0.0,42771.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,54606522.038574874
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHB 542kW_5.26COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHB 542kW_5.26COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHB 542kW_5.26COP_Valve,Chiller:Electric:ReformulatedEIR,541500.0,5.26,563982.53,5.59,6.27,622614.31,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:52",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,12.98,51.46,0.0,707.63,23792.96,0.0,29466.65,0.0,7853.93,2246.63,1257.24,0.0,0.0,0.0,0.0,0.0,42771.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,52179563.693167165
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane CVHG670-44&86 2490kW_6.5COP/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane CVHG670-44&86 2490kW_6.5COP,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane CVHG670-44&86 2490kW_6.5COP,Chiller:Electric:ReformulatedEIR,2490036.0,6.5,2494604.6,6.51,6.58,3986143.3,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:48",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,40.25,51.46,0.0,1256.85,23792.96,0.0,29466.65,0.0,7853.93,18082.72,10208.62,0.0,0.0,0.0,0.0,0.0,42771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,172229953.6256718
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHB 1051kW_5.05COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHB 1051kW_5.05COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHB 1051kW_5.05COP_Valve,Chiller:Electric:ReformulatedEIR,1051400.0,5.05,1045635.68,4.95,-48.25,2089459.82,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:33",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,22.52,51.46,0.0,995.16,23792.96,0.0,29466.65,0.0,7853.93,7708.68,4368.52,0.0,0.0,0.0,0.0,0.0,42771.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,94957254.19837786
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHC 1094kW_6.55COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHC 1094kW_6.55COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHC 1094kW_6.55COP_Valve,Chiller:Electric:ReformulatedEIR,1093600.0,6.55,1124262.91,6.48,5.86,2232789.87,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:29",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,19.62,51.46,0.0,658.28,23792.96,0.0,29466.65,0.0,7853.93,6215.91,3506.77,0.0,0.0,0.0,0.0,0.0,42771.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,79799809.90715057
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHC 707kW_7.77COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHC 707kW_7.77COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHC 707kW_7.77COP_Valve,Chiller:Electric:ReformulatedEIR,706800.0,7.77,676240.57,5.98,6.31,2399106.13,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:46",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,16.8,51.46,0.0,661.44,23792.96,0.0,29466.65,0.0,7853.93,4543.47,2553.38,0.0,0.0,0.0,0.0,0.0,42771.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,67976364.85812725
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHC 1066kW_5.73COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHC 1066kW_5.73COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHC 1066kW_5.73COP_Valve,Chiller:Electric:ReformulatedEIR,1065500.0,5.73,1093938.45,5.65,5.42,2336110.15,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:30",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,19.38,51.46,0.0,666.56,23792.96,0.0,29466.65,0.0,7853.93,6061.87,3423.22,0.0,0.0,0.0,0.0,0.0,42771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,78768796.81663693
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 1997kW_7.24COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 1997kW_7.24COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 1997kW_7.24COP_Vanes,Chiller:Electric:ReformulatedEIR,1997400.0,7.24,1729188.43,6.54,9.32,2368795.52,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:43",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,32.63,51.46,0.0,415.19,23792.96,0.0,29466.65,0.0,7853.93,14114.22,7938.07,0.0,0.0,0.0,0.0,0.0,42771.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,132472460.10212138
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 1259kW_6.45COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 1259kW_6.45COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 1259kW_6.45COP_Vanes,Chiller:Electric:ReformulatedEIR,1258900.0,6.45,1151740.56,5.78,7.21,1341237.86,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:30",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,23.27,51.46,0.0,456.82,23792.96,0.0,29466.65,0.0,7853.93,8515.46,4799.18,0.0,0.0,0.0,0.0,0.0,42771.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,94103540.68065509
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTHC 1009kW_5.37COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTHC 1009kW_5.37COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTHC 1009kW_5.37COP_Valve,Chiller:Electric:ReformulatedEIR,1009200.0,5.37,1035158.8,5.32,5.1,1448822.52,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:35",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,20.01,51.46,0.0,827.62,23792.96,0.0,29466.65,0.0,7853.93,6335.85,3579.7,0.0,0.0,0.0,0.0,0.0,42771.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,82936452.38275981
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 1881kW_6.53COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 1881kW_6.53COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 1881kW_6.53COP_Vanes,Chiller:Electric:ReformulatedEIR,1881400.0,6.53,1672314.19,6.19,8.91,2307109.0,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:42",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,32.58,51.46,0.0,373.23,23792.96,0.0,29466.65,0.0,7853.93,14114.22,7938.06,0.0,0.0,0.0,0.0,0.0,42771.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,132153759.84219939
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 2159kW_6.85COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 2159kW_6.85COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 2159kW_6.85COP_Vanes,Chiller:Electric:ReformulatedEIR,2159200.0,6.85,1748351.48,6.33,6.05,3967357.49,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:45",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,35.58,51.46,0.0,1155.94,23792.96,0.0,29466.65,0.0,7853.93,15393.38,8662.82,0.0,0.0,0.0,0.0,0.0,42771.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,153019802.88092667
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller Trane RTWA 383kW_4.17COP_Valve/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller Trane RTWA 383kW_4.17COP_Valve,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller Trane RTWA 383kW_4.17COP_Valve,Chiller:Electric:ReformulatedEIR,383300.0,4.17,381427.11,4.1,6.53,756998.4,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:55",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,14.05,51.46,0.0,683.86,23792.96,0.0,29466.65,0.0,7853.93,2884.8,1630.34,0.0,0.0,0.0,0.0,0.0,42771.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,57332375.88784355
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 2201kW_6.69COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 2201kW_6.69COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 2201kW_6.69COP_Vanes,Chiller:Electric:ReformulatedEIR,2201400.0,6.69,1796874.75,6.25,5.98,3908602.91,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:45",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,35.71,51.46,0.0,1265.35,23792.96,0.0,29466.65,0.0,7853.93,15393.38,8670.73,0.0,0.0,0.0,0.0,0.0,42771.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,154581398.39267904
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 2275kW_6.32COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 2275kW_6.32COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 2275kW_6.32COP_Vanes,Chiller:Electric:ReformulatedEIR,2275200.0,6.32,1957820.48,5.78,6.38,3788229.48,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:46",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,35.71,51.46,0.0,1268.74,23792.96,0.0,29466.65,0.0,7853.93,15393.41,8670.78,0.0,0.0,0.0,0.0,0.0,42771.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,152935857.58361322
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 2237kW_6.41COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 2237kW_6.41COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 2237kW_6.41COP_Vanes,Chiller:Electric:ReformulatedEIR,2236600.0,6.41,1909396.29,5.92,6.29,3812571.28,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:45",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,35.7,51.46,0.0,1258.42,23792.96,0.0,29466.65,0.0,7853.93,15393.34,8670.74,0.0,0.0,0.0,0.0,0.0,42771.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,153306333.67624408
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4966kW_6.05COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4966kW_6.05COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4966kW_6.05COP_Vanes,Chiller:Electric:ReformulatedEIR,4965500.0,6.05,4913592.73,5.63,6.12,9920520.06,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:54",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,70.47,51.46,0.0,1779.35,23792.96,0.0,29466.65,0.0,7853.93,35762.3,20090.77,0.0,0.0,0.0,0.0,0.0,42771.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,306021218.1896594
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 2412kW_5.58COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 2412kW_5.58COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 2412kW_5.58COP_Vanes,Chiller:Electric:ReformulatedEIR,2412400.0,5.58,2273445.83,5.21,4.73,4303770.39,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:48",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,36.59,51.46,0.0,2060.54,23792.96,0.0,29466.65,0.0,7853.93,15393.57,8688.56,0.0,0.0,0.0,0.0,0.0,42771.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,166255844.77452955
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4515kW_6.22COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4515kW_6.22COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4515kW_6.22COP_Vanes,Chiller:Electric:ReformulatedEIR,4515400.0,6.22,4574858.99,6.26,6.39,9004611.65,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:52",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,64.83,51.46,0.0,573.21,23792.96,0.0,29466.65,0.0,7853.92,33200.29,18617.37,0.0,0.0,0.0,0.0,0.0,42771.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,271451229.27530026
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4537kW_6.28COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4537kW_6.28COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4537kW_6.28COP_Vanes,Chiller:Electric:ReformulatedEIR,4536500.0,6.28,4702344.14,6.25,6.86,8803451.01,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:52",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,64.73,51.46,0.0,474.02,23792.96,0.0,29466.65,0.0,7853.93,33200.2,18617.34,0.0,0.0,0.0,0.0,0.0,42771.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,270121743.75416183
runs/CZ01/OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr/ReformEIRChiller York YK 4477kW_6.64COP_Vanes/instance-out.sql,CZ01,OfS,0,cAVVG,Ex,Chiller,WtrCldCentChlr,ReformEIRChiller York YK 4477kW_6.64COP_Vanes,OfS&0&cAVVG&Ex&Chiller__WtrCldCentChlr,ReformEIRChiller York YK 4477kW_6.64COP_Vanes,Chiller:Electric:ReformulatedEIR,4476700.0,6.64,4399061.86,6.86,7.38,9288007.29,38.66,86.84,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.08.25 14:52",CA_EUREKA - USA Custom-725940 WMO#=725940,929.25,64.65,51.46,0.0,408.72,23792.96,0.0,29466.65,0.0,7853.93,33200.31,18616.31,0.0,0.0,0.0,0.0,0.0,42771.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.17,0.0,0.0,269368881.7766097
