File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ14/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,47.46,32860.63,93.42,64673.01
CZ14/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,47.35,32783.52,93.06,64428.80
CZ14/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,47.26,32719.14,92.77,64224.89
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,62.12,43009.06,140.67,97391.10
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,60.62,41964.71,135.90,94083.63
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,56.17,38887.14,121.83,84344.54
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,55.49,38418.43,119.69,82860.14
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,55.24,38241.81,118.88,82300.80
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,55.02,38092.71,118.20,81828.59
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,55.09,38138.81,118.68,82166.11
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,51.77,35843.08,108.19,74901.73
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,51.25,35480.13,106.53,73752.27
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,51.06,35346.76,105.92,73329.88
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,50.89,35234.04,105.40,72972.89
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,47.86,33130.97,93.31,64597.75
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,47.46,32858.71,92.06,63735.51
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,46.29,32049.59,88.36,61172.90
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,46.18,31969.84,88.00,60920.34
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,46.11,31921.59,87.77,60767.51
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,46.05,31881.53,87.59,60640.64
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,45.25,31325.39,85.01,58853.02
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,44.41,30747.37,82.36,57021.58
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,44.32,30680.73,82.06,56810.54
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,44.27,30646.96,81.90,56703.57
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,44.23,30618.77,81.78,56614.29

File Name,Total (kWh),Heating (kWh),Cooling (kWh),Interior Lighting (kWh),Exterior Lighting (kWh),Interior Equipment (kWh),Exterior Equipment (kWh),Fans (kWh),Pumps (kWh),Heat Rejection (kWh),Humidification (kWh),Heat Recovery (kWh),Water Systems (kWh),Refrigeration (kWh),Generators (kWh),Heating Elec (kWh),Cooling Elec (kWh),Heating NG (kWh),Cooling NG (kWh),Interior Equipment Elec (kWh),Interior Equipment NG (kWh)
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,29807.300000000003,1266.28,360.42,3129.96,0.0,12980.689999999999,0.0,323.8,0.0,0.0,0.0,0.0,11746.15,0.0,0.0,1266.28,360.42,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29713.370000000003,1201.41,331.36,3129.96,0.0,12980.689999999999,0.0,323.8,0.0,0.0,0.0,0.0,11746.15,0.0,0.0,1201.41,331.36,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,29492.84,1185.51,296.3,3129.96,0.0,12980.689999999999,0.0,154.42,0.0,0.0,0.0,0.0,11745.98,0.0,0.0,1185.51,296.30,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,29474.81,1181.52,282.25,3129.96,0.0,12980.689999999999,0.0,154.42,0.0,0.0,0.0,0.0,11745.98,0.0,0.0,1181.52,282.25,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,29458.06,1169.78,277.24,3129.96,0.0,12980.689999999999,0.0,154.42,0.0,0.0,0.0,0.0,11745.98,0.0,0.0,1169.78,277.24,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,29444.300000000003,1160.26,273.01,3129.96,0.0,12980.689999999999,0.0,154.42,0.0,0.0,0.0,0.0,11745.98,0.0,0.0,1160.26,273.01,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29028.58,632.82,330.33,3129.96,0.0,12980.689999999999,0.0,187.42,0.0,0.0,0.0,0.0,11767.36,0.0,0.0,632.82,330.33,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,28895.260000000002,631.88,296.95,3129.96,0.0,12980.689999999999,0.0,88.46,0.0,0.0,0.0,0.0,11767.32,0.0,0.0,631.88,296.95,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,28879.78,630.48,282.87,3129.96,0.0,12980.689999999999,0.0,88.46,0.0,0.0,0.0,0.0,11767.32,0.0,0.0,630.48,282.87,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,28870.629999999997,626.34,277.86,3129.96,0.0,12980.689999999999,0.0,88.46,0.0,0.0,0.0,0.0,11767.32,0.0,0.0,626.34,277.86,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,28863.03,622.99,273.61,3129.96,0.0,12980.689999999999,0.0,88.46,0.0,0.0,0.0,0.0,11767.32,0.0,0.0,622.99,273.61,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31958.63,1991.76,1643.89,3129.96,0.0,12980.689999999999,0.0,804.66,0.0,0.0,0.0,0.0,11407.67,0.0,0.0,1991.76,1643.89,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31708.230000000003,1873.86,1511.39,3129.96,0.0,12980.689999999999,0.0,804.66,0.0,0.0,0.0,0.0,11407.67,0.0,0.0,1873.86,1511.39,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,31077.23,1845.68,1337.47,3129.96,0.0,12980.689999999999,0.0,376.64,0.0,0.0,0.0,0.0,11406.8,0.0,0.0,1845.68,1337.47,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,31006.61,1838.45,1274.07,3129.96,0.0,12980.689999999999,0.0,376.64,0.0,0.0,0.0,0.0,11406.8,0.0,0.0,1838.45,1274.07,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,30962.739999999998,1817.18,1251.47,3129.96,0.0,12980.689999999999,0.0,376.64,0.0,0.0,0.0,0.0,11406.8,0.0,0.0,1817.18,1251.47,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,30926.35,1799.92,1232.34,3129.96,0.0,12980.689999999999,0.0,376.64,0.0,0.0,0.0,0.0,11406.8,0.0,0.0,1799.92,1232.34,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30198.199999999997,1049.21,1113.94,3129.96,0.0,12980.689999999999,0.0,502.81,0.0,0.0,0.0,0.0,11421.6,0.0,0.0,1049.21,1113.94,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,29802.129999999997,1042.68,992.59,3129.96,0.0,12980.689999999999,0.0,234.99,0.0,0.0,0.0,0.0,11421.23,0.0,0.0,1042.68,992.59,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,29751.57,1039.16,945.54,3129.96,0.0,12980.689999999999,0.0,234.99,0.0,0.0,0.0,0.0,11421.23,0.0,0.0,1039.16,945.54,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,29724.46,1028.83,928.76,3129.96,0.0,12980.689999999999,0.0,234.99,0.0,0.0,0.0,0.0,11421.23,0.0,0.0,1028.83,928.76,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,29701.87,1020.43,914.57,3129.96,0.0,12980.689999999999,0.0,234.99,0.0,0.0,0.0,0.0,11421.23,0.0,0.0,1020.43,914.57,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31503.230000000003,1222.31,1920.46,3129.96,0.0,12980.689999999999,0.0,813.62,0.0,0.0,0.0,0.0,11436.21,0.0,0.0,1222.31,1920.46,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31270.440000000002,1144.32,1765.66,3129.96,0.0,12980.689999999999,0.0,813.62,0.0,0.0,0.0,0.0,11436.21,0.0,0.0,1144.32,1765.66,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,30601.14,1119.0,1559.85,3129.96,0.0,12980.689999999999,0.0,376.45,0.0,0.0,0.0,0.0,11435.2,0.0,0.0,1119.00,1559.85,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,30522.440000000002,1114.23,1485.9,3129.96,0.0,12980.689999999999,0.0,376.45,0.0,0.0,0.0,0.0,11435.2,0.0,0.0,1114.23,1485.90,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,30482.07,1100.22,1459.55,3129.96,0.0,12980.689999999999,0.0,376.45,0.0,0.0,0.0,0.0,11435.2,0.0,0.0,1100.22,1459.55,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,30448.39,1088.85,1437.24,3129.96,0.0,12980.689999999999,0.0,376.45,0.0,0.0,0.0,0.0,11435.2,0.0,0.0,1088.85,1437.24,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30120.9,572.35,1429.84,3129.96,0.0,12980.689999999999,0.0,569.17,0.0,0.0,0.0,0.0,11438.89,0.0,0.0,572.35,1429.84,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,29647.32,563.22,1272.22,3129.96,0.0,12980.689999999999,0.0,262.83,0.0,0.0,0.0,0.0,11438.4,0.0,0.0,563.22,1272.22,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,29584.97,561.18,1211.92,3129.96,0.0,12980.689999999999,0.0,262.83,0.0,0.0,0.0,0.0,11438.4,0.0,0.0,561.18,1211.92,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,29557.46,555.16,1190.42,3129.96,0.0,12980.689999999999,0.0,262.83,0.0,0.0,0.0,0.0,11438.4,0.0,0.0,555.16,1190.42,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,29534.38,550.28,1172.22,3129.96,0.0,12980.689999999999,0.0,262.83,0.0,0.0,0.0,0.0,11438.4,0.0,0.0,550.28,1172.22,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,34194.93,2058.87,3503.71,3129.96,0.0,12980.689999999999,0.0,1251.59,0.0,0.0,0.0,0.0,11270.11,0.0,0.0,2058.87,3503.71,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33791.380000000005,1937.74,3221.29,3129.96,0.0,12980.689999999999,0.0,1251.59,0.0,0.0,0.0,0.0,11270.11,0.0,0.0,1937.74,3221.29,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,32695.1,1911.14,2829.15,3129.96,0.0,12980.689999999999,0.0,576.13,0.0,0.0,0.0,0.0,11268.04,0.0,0.0,1911.14,2829.15,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,32553.55,1903.71,2695.04,3129.96,0.0,12980.689999999999,0.0,576.13,0.0,0.0,0.0,0.0,11268.04,0.0,0.0,1903.71,2695.04,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,32483.879999999997,1881.84,2647.23,3129.96,0.0,12980.689999999999,0.0,576.13,0.0,0.0,0.0,0.0,11268.04,0.0,0.0,1881.84,2647.23,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,32425.67,1864.09,2606.77,3129.96,0.0,12980.689999999999,0.0,576.13,0.0,0.0,0.0,0.0,11268.04,0.0,0.0,1864.09,2606.77,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31775.28,1001.76,2534.81,3129.96,0.0,12980.689999999999,0.0,859.55,0.0,0.0,0.0,0.0,11268.51,0.0,0.0,1001.76,2534.81,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,31013.269999999997,999.72,2240.86,3129.96,0.0,12980.689999999999,0.0,394.51,0.0,0.0,0.0,0.0,11267.53,0.0,0.0,999.72,2240.86,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,30903.76,996.44,2134.64,3129.96,0.0,12980.689999999999,0.0,394.51,0.0,0.0,0.0,0.0,11267.53,0.0,0.0,996.44,2134.64,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,30856.22,986.76,2096.77,3129.96,0.0,12980.689999999999,0.0,394.51,0.0,0.0,0.0,0.0,11267.53,0.0,0.0,986.76,2096.77,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,30816.32,978.91,2064.72,3129.96,0.0,12980.689999999999,0.0,394.51,0.0,0.0,0.0,0.0,11267.53,0.0,0.0,978.91,2064.72,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31132.98,1309.86,1563.84,3129.96,0.0,12980.689999999999,0.0,708.5,0.0,0.0,0.0,0.0,11440.12,0.0,0.0,1309.86,1563.84,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30925.54,1228.48,1437.79,3129.96,0.0,12980.689999999999,0.0,708.5,0.0,0.0,0.0,0.0,11440.12,0.0,0.0,1228.48,1437.79,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,30362.29,1206.11,1275.55,3129.96,0.0,12980.689999999999,0.0,330.23,0.0,0.0,0.0,0.0,11439.75,0.0,0.0,1206.11,1275.55,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,30296.85,1201.13,1215.08,3129.96,0.0,12980.689999999999,0.0,330.23,0.0,0.0,0.0,0.0,11439.75,0.0,0.0,1201.13,1215.08,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,30260.64,1186.48,1193.53,3129.96,0.0,12980.689999999999,0.0,330.23,0.0,0.0,0.0,0.0,11439.75,0.0,0.0,1186.48,1193.53,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,30230.510000000002,1174.59,1175.29,3129.96,0.0,12980.689999999999,0.0,330.23,0.0,0.0,0.0,0.0,11439.75,0.0,0.0,1174.59,1175.29,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29631.35,576.67,1059.95,3129.96,0.0,12980.689999999999,0.0,435.61,0.0,0.0,0.0,0.0,11448.47,0.0,0.0,576.67,1059.95,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,29277.88,570.28,946.83,3129.96,0.0,12980.689999999999,0.0,202.35,0.0,0.0,0.0,0.0,11447.77,0.0,0.0,570.28,946.83,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,29231.09,568.37,901.95,3129.96,0.0,12980.689999999999,0.0,202.35,0.0,0.0,0.0,0.0,11447.77,0.0,0.0,568.37,901.95,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,29209.47,562.74,885.95,3129.96,0.0,12980.689999999999,0.0,202.35,0.0,0.0,0.0,0.0,11447.77,0.0,0.0,562.74,885.95,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,29191.36,558.18,872.41,3129.96,0.0,12980.689999999999,0.0,202.35,0.0,0.0,0.0,0.0,11447.77,0.0,0.0,558.18,872.41,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31713.37,680.78,2759.35,3129.96,0.0,12980.689999999999,0.0,952.65,0.0,0.0,0.0,0.0,11209.94,0.0,0.0,680.78,2759.35,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31443.269999999997,633.09,2536.93,3129.96,0.0,12980.689999999999,0.0,952.65,0.0,0.0,0.0,0.0,11209.94,0.0,0.0,633.09,2536.93,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,30629.54,621.54,2250.53,3129.96,0.0,12980.689999999999,0.0,437.95,0.0,0.0,0.0,0.0,11208.87,0.0,0.0,621.54,2250.53,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,30519.94,618.62,2143.85,3129.96,0.0,12980.689999999999,0.0,437.95,0.0,0.0,0.0,0.0,11208.87,0.0,0.0,618.62,2143.85,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,30473.329999999998,610.05,2105.82,3129.96,0.0,12980.689999999999,0.0,437.95,0.0,0.0,0.0,0.0,11208.87,0.0,0.0,610.05,2105.82,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,30434.18,603.08,2073.64,3129.96,0.0,12980.689999999999,0.0,437.95,0.0,0.0,0.0,0.0,11208.87,0.0,0.0,603.08,2073.64,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30741.32,220.25,2395.91,3129.96,0.0,12980.689999999999,0.0,818.27,0.0,0.0,0.0,0.0,11196.24,0.0,0.0,220.25,2395.91,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,30038.21,217.3,2138.97,3129.96,0.0,12980.689999999999,0.0,375.64,0.0,0.0,0.0,0.0,11195.65,0.0,0.0,217.30,2138.97,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,29935.870000000003,216.36,2037.57,3129.96,0.0,12980.689999999999,0.0,375.64,0.0,0.0,0.0,0.0,11195.65,0.0,0.0,216.36,2037.57,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,29896.940000000002,213.57,2001.43,3129.96,0.0,12980.689999999999,0.0,375.64,0.0,0.0,0.0,0.0,11195.65,0.0,0.0,213.57,2001.43,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,29864.08,211.3,1970.84,3129.96,0.0,12980.689999999999,0.0,375.64,0.0,0.0,0.0,0.0,11195.65,0.0,0.0,211.30,1970.84,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30963.800000000003,598.86,2389.94,3129.96,0.0,12980.689999999999,0.0,679.61,0.0,0.0,0.0,0.0,11184.74,0.0,0.0,598.86,2389.94,0.00,0.00,5167.03,7813.66
